epoch,loss,val_loss,epoch_time_seconds
175,0.004427625332027674,0.0034276104997843504,23.754858896136284
176,0.004441934172064066,0.003457507351413369,23.71995148807764
177,0.004446659702807665,0.003471813164651394,23.718203235417604
178,0.004450846929103136,0.003447613911703229,23.728503150865436
179,0.004412687849253416,0.003426236566156149,23.75675002299249
180,0.00448912987485528,0.0034341858699917793,23.756892105564475
181,0.004497082903981209,0.0034644657280296087,23.68000901117921
182,0.004496230743825436,0.003432904602959752,23.82265288941562
183,0.004419597331434488,0.0034447263460606337,23.713880863040686
184,0.004413156304508448,0.003440037602558732,23.75896379351616
185,0.00445186672732234,0.003434976562857628,23.730614993721247
186,0.004420164972543716,0.003425614209845662,23.805724404752254
187,0.004438430070877075,0.0034166520927101374,23.779037842527032
188,0.004473655950278044,0.003418088424950838,23.77919810451567
189,0.004432357847690582,0.003428454278036952,23.79345304518938
190,0.0044319480657577515,0.003422556445002556,23.852610303089023
191,0.0044666556641459465,0.003410233184695244,23.777013432234526
192,0.004400877747684717,0.0034492979757487774,23.81381557136774
193,0.004430906381458044,0.003415819024667144,23.762887116521597
194,0.004411729052662849,0.00344313052482903,23.753867430612445
195,0.004484330303966999,0.0034197515342384577,23.817053453996778
196,0.004487521015107632,0.0034442287869751453,23.727135399356484
197,0.004424619022756815,0.0034290975891053677,23.829242987558246
198,0.004448262508958578,0.0034517033491283655,23.75749307498336
199,0.004431940149515867,0.0034203967079520226,23.812083039432764
200,0.004372654017060995,0.0034372135996818542,23.76991935260594
